OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015692352942|48157674402|Census Tract 6744.02|7067008|428093|G5020|S|207403717457310|48157674602|Census Tract 6746.02|27618047|1466622|G5020|S|0|2737
2079019626577518|48157674403|Census Tract 6744.03|3825095|58135|G5020|S|20740262420352|48157674400|Census Tract 6744|29219526|1992563|G5020|S|3825095|58135
2079019626577387|48157674404|Census Tract 6744.04|9403673|1047108|G5020|S|20740262420352|48157674400|Census Tract 6744|29219526|1992563|G5020|S|8435276|1021512
2079019626577387|48157674404|Census Tract 6744.04|9403673|1047108|G5020|S|207403717457564|48157674501|Census Tract 6745.01|22875272|589136|G5020|S|968397|21678
2079019626577387|48157674404|Census Tract 6744.04|9403673|1047108|G5020|S|207403717457304|48157674502|Census Tract 6745.02|67151229|2667606|G5020|S|0|3918
2079015692352987|48157674503|Census Tract 6745.03|6999578|221653|G5020|S|207403717457564|48157674501|Census Tract 6745.01|22875272|589136|G5020|S|118990|3264
2079015692352987|48157674503|Census Tract 6745.03|6999578|221653|G5020|S|207403717457304|48157674502|Census Tract 6745.02|67151229|2667606|G5020|S|6880588|218389
2079015692352970|48157674504|Census Tract 6745.04|10235811|505071|G5020|S|207403717457304|48157674502|Census Tract 6745.02|67151229|2667606|G5020|S|10235811|505071
2079015692352950|48157674505|Census Tract 6745.05|5447614|264193|G5020|S|207403717457304|48157674502|Census Tract 6745.02|67151229|2667606|G5020|S|5447614|264193
2079015692353002|48157674506|Census Tract 6745.06|44581757|1674992|G5020|S|207403717457304|48157674502|Census Tract 6745.02|67151229|2667606|G5020|S|44581757|1674992
2079015692352946|48157674507|Census Tract 6745.07|9220850|266678|G5020|S|207403717457564|48157674501|Census Tract 6745.01|22875272|589136|G5020|S|9220850|266678
2079015692353101|48157674508|Census Tract 6745.08|12567035|297516|G5020|S|207403717457564|48157674501|Census Tract 6745.01|22875272|589136|G5020|S|12567035|297516
207903717457565|48157674601|Census Tract 6746.01|3161974|135834|G5020|S|207403717457565|48157674601|Census Tract 6746.01|3187470|135834|G5020|S|3161974|135834
207903717457310|48157674602|Census Tract 6746.02|27643543|1463885|G5020|S|207403717457565|48157674601|Census Tract 6746.01|3187470|135834|G5020|S|25496|0
207903717457310|48157674602|Census Tract 6746.02|27643543|1463885|G5020|S|207403717457310|48157674602|Census Tract 6746.02|27618047|1466622|G5020|S|27618047|1463885
207903717457566|48157674603|Census Tract 6746.03|2515297|49379|G5020|S|207403717457566|48157674603|Census Tract 6746.03|2515297|49379|G5020|S|2515297|49379
207903717457518|48157674604|Census Tract 6746.04|7431695|284322|G5020|S|207403717457518|48157674604|Census Tract 6746.04|7431695|284322|G5020|S|7431695|284322
2079015692353132|48157674701|Census Tract 6747.01|4281585|360498|G5020|S|20740262419523|48157674700|Census Tract 6747|20855289|1168191|G5020|S|4281585|360498
2079015692352898|48157674702|Census Tract 6747.02|16573080|807693|G5020|S|20740262419523|48157674700|Census Tract 6747|20855289|1168191|G5020|S|16573080|807693
20790262419950|48157674800|Census Tract 6748|3906040|0|G5020|S|20740262419950|48157674800|Census Tract 6748|3906040|0|G5020|S|3906040|0
20790262419420|48157674900|Census Tract 6749|9491486|579351|G5020|S|20740262419420|48157674900|Census Tract 6749|9531652|577159|G5020|S|9489826|577159
20790262419420|48157674900|Census Tract 6749|9491486|579351|G5020|S|20740262420072|48157675000|Census Tract 6750|3932579|217610|G5020|S|1660|2192
20790262420072|48157675000|Census Tract 6750|3991206|215418|G5020|S|20740262419420|48157674900|Census Tract 6749|9531652|577159|G5020|S|41826|0
20790262420072|48157675000|Census Tract 6750|3991206|215418|G5020|S|20740262420072|48157675000|Census Tract 6750|3932579|217610|G5020|S|3930919|215418
20790262420072|48157675000|Census Tract 6750|3991206|215418|G5020|S|20740262420046|48157675100|Census Tract 6751|7757516|30653|G5020|S|18461|0
2079015692352834|48157675101|Census Tract 6751.01|5912574|30653|G5020|S|20740262419523|48157674700|Census Tract 6747|20855289|1168191|G5020|S|624|0
2079015692352834|48157675101|Census Tract 6751.01|5912574|30653|G5020|S|20740262420046|48157675100|Census Tract 6751|7757516|30653|G5020|S|5911950|30653
2079015692352832|48157675102|Census Tract 6751.02|1827105|0|G5020|S|20740262420046|48157675100|Census Tract 6751|7757516|30653|G5020|S|1827105|0
20790262419982|48157675200|Census Tract 6752|6064840|1294|G5020|S|20740262419982|48157675200|Census Tract 6752|6064840|1294|G5020|S|6064840|1294
20790262420016|48157675300|Census Tract 6753|9377324|76452|G5020|S|20740262420016|48157675300|Census Tract 6753|9381802|76452|G5020|S|9377324|76452
2079015692352828|48157675401|Census Tract 6754.01|67980280|354734|G5020|S|20740262420121|48157675400|Census Tract 6754|141887125|1409413|G5020|S|67980280|354734
2079015692437470|48157675402|Census Tract 6754.02|73857433|1054679|G5020|S|20740262420016|48157675300|Census Tract 6753|9381802|76452|G5020|S|4478|0
2079015692437470|48157675402|Census Tract 6754.02|73857433|1054679|G5020|S|20740262420121|48157675400|Census Tract 6754|141887125|1409413|G5020|S|73852955|1054679
2079015692353061|48157675501|Census Tract 6755.01|37936664|221935|G5020|S|20740262420151|48157675500|Census Tract 6755|285867270|14325494|G5020|S|37936664|221935
2079015692352830|48157675502|Census Tract 6755.02|19003308|277935|G5020|S|20740262420151|48157675500|Census Tract 6755|285867270|14325494|G5020|S|19003308|277935
2079015692353143|48157675503|Census Tract 6755.03|228927298|13825624|G5020|S|20740262420151|48157675500|Census Tract 6755|285867270|14325494|G5020|S|228927298|13825624
20790262419381|48157675600|Census Tract 6756|266517038|5850230|G5020|S|20740262419381|48157675600|Census Tract 6756|266517038|5850230|G5020|S|266517038|5850230
2079015692353130|48157675701|Census Tract 6757.01|213338387|1736998|G5020|S|20740262420290|48157675700|Census Tract 6757|233649894|1911362|G5020|S|213338387|1736998
2079015692353158|48157675702|Census Tract 6757.02|20311507|174364|G5020|S|20740262420290|48157675700|Census Tract 6757|233649894|1911362|G5020|S|20311507|174364
20790262419489|48157675800|Census Tract 6758|321687927|4618684|G5020|S|20740262420121|48157675400|Census Tract 6754|141887125|1409413|G5020|S|53890|0
20790262419489|48157675800|Census Tract 6758|321687927|4618684|G5020|S|20740262419489|48157675800|Census Tract 6758|321634037|4618684|G5020|S|321634037|4618684
2079015503522844|48159950101|Census Tract 9501.01|202940812|11985302|G5020|S|20740721354029|48159950100|Census Tract 9501|591432743|17851153|G5020|S|202916888|11985302
2079015503522844|48159950101|Census Tract 9501.01|202940812|11985302|G5020|S|20740721354033|48159950200|Census Tract 9502|17889900|266243|G5020|S|23924|0
2079015503522841|48159950102|Census Tract 9501.02|388515855|5865851|G5020|S|20740721354029|48159950100|Census Tract 9501|591432743|17851153|G5020|S|388515855|5865851
20790721354033|48159950200|Census Tract 9502|17865976|266243|G5020|S|20740721354033|48159950200|Census Tract 9502|17889900|266243|G5020|S|17865976|266243
20790721354037|48159950300|Census Tract 9503|127247292|8757724|G5020|S|20740721354037|48159950300|Census Tract 9503|127247292|8757724|G5020|S|127247292|8757724
2079015502387248|48161000101|Census Tract 1.01|307351166|19452371|G5020|S|20740264575877|48161000100|Census Tract 1|701412377|29711746|G5020|S|307351166|19452371
2079015502387242|48161000102|Census Tract 1.02|394040408|10259375|G5020|S|20740264575877|48161000100|Census Tract 1|701412377|29711746|G5020|S|394040408|10259375
20790264575888|48161000200|Census Tract 2|8005702|0|G5020|S|20740264575888|48161000200|Census Tract 2|8005702|0|G5020|S|8005702|0
20790264575899|48161000300|Census Tract 3|6700585|0|G5020|S|20740264575877|48161000100|Census Tract 1|701412377|29711746|G5020|S|20803|0
20790264575899|48161000300|Census Tract 3|6700585|0|G5020|S|20740264575899|48161000300|Census Tract 3|6679782|0|G5020|S|6679782|0
20790264575928|48161000400|Census Tract 4|273477038|720982|G5020|S|20740264575928|48161000400|Census Tract 4|273477038|720982|G5020|S|273477038|720982
20790264575905|48161000600|Census Tract 6|756305355|1618878|G5020|S|20740264575905|48161000600|Census Tract 6|756308152|1618878|G5020|S|756305355|1618878
20790264575918|48161000700|Census Tract 7|14969692|333336|G5020|S|20740264575905|48161000600|Census Tract 6|756308152|1618878|G5020|S|2797|0
20790264575918|48161000700|Census Tract 7|14969692|333336|G5020|S|20740264575918|48161000700|Census Tract 7|14966895|333336|G5020|S|14966895|333336
20790264575865|48161000900|Census Tract 9|512461920|4552021|G5020|S|20740264575865|48161000900|Census Tract 9|512461920|4552021|G5020|S|512461920|4552021
2079015501339378|48163950101|Census Tract 9501.01|530633572|505996|G5020|S|20740214740203|48013960201|Census Tract 9602.01|224503613|106020|G5020|S|202|0
2079015501339378|48163950101|Census Tract 9501.01|530633572|505996|G5020|S|20740214740178|48013960500|Census Tract 9605|693242921|661366|G5020|S|2760|0
2079015501339378|48163950101|Census Tract 9501.01|530633572|505996|G5020|S|20740303279007|48163950100|Census Tract 9501|1426851843|1321120|G5020|S|530630610|505996
2079015501339465|48163950102|Census Tract 9501.02|896221233|815124|G5020|S|20740303279007|48163950100|Census Tract 9501|1426851843|1321120|G5020|S|896221233|815124
2079015501339407|48163950201|Census Tract 9502.01|558997218|600710|G5020|S|20740303279025|48163950200|Census Tract 9502|966309394|736758|G5020|S|558997218|600710
2079015501339425|48163950202|Census Tract 9502.02|407312176|136048|G5020|S|20740303279025|48163950200|Census Tract 9502|966309394|736758|G5020|S|407312176|136048
2079015501339483|48163950301|Census Tract 9503.01|465085062|133904|G5020|S|20740303278984|48163950300|Census Tract 9503|542589303|135743|G5020|S|465085062|133904
2079015501339517|48163950302|Census Tract 9503.02|77504241|1839|G5020|S|20740303278984|48163950300|Census Tract 9503|542589303|135743|G5020|S|77504241|1839
20790477144162|48165950100|Census Tract 9501|1134386327|1198499|G5020|S|20740477144162|48165950100|Census Tract 9501|1134386327|1198499|G5020|S|1134386327|1198499
2079015503719599|48165950201|Census Tract 9502.01|1153564885|64447|G5020|S|20740477144174|48165950200|Census Tract 9502|2750726322|64447|G5020|S|1153564885|64447
2079015503719601|48165950202|Census Tract 9502.02|1597105049|0|G5020|S|20740477144174|48165950200|Census Tract 9502|2750726322|64447|G5020|S|1597105049|0
20790477144185|48165950300|Census Tract 9503|6046206|0|G5020|S|20740477144174|48165950200|Census Tract 9502|2750726322|64447|G5020|S|56388|0
20790477144185|48165950300|Census Tract 9503|6046206|0|G5020|S|20740477144185|48165950300|Census Tract 9503|5989818|0|G5020|S|5989818|0
20790306086519|48167720100|Census Tract 7201|6437818|0|G5020|S|20740306086519|48167720100|Census Tract 7201|6437818|0|G5020|S|6437818|0
20790306086556|48167720200|Census Tract 7202|7319265|12386|G5020|S|20740306086556|48167720200|Census Tract 7202|7319265|12386|G5020|S|7319265|12386
207903717249848|48167720301|Census Tract 7203.01|3266673|2278|G5020|S|207403717249848|48167720301|Census Tract 7203.01|3266673|2278|G5020|S|3266673|2278
207903717249820|48167720302|Census Tract 7203.02|11342981|29546|G5020|S|20740288388727|48039660200|Census Tract 6602|18321086|0|G5020|S|205266|0
207903717249820|48167720302|Census Tract 7203.02|11342981|29546|G5020|S|207403717249820|48167720302|Census Tract 7203.02|11137715|29546|G5020|S|11137715|29546
20790306086479|48167720400|Census Tract 7204|14872579|169540|G5020|S|20740306086479|48167720400|Census Tract 7204|14872579|169540|G5020|S|14872579|169540
207903717249822|48167720501|Census Tract 7205.01|4464990|15348|G5020|S|207403717249822|48167720501|Census Tract 7205.01|4464990|15348|G5020|S|4464990|15348
2079015616244581|48167720504|Census Tract 7205.04|2215998|0|G5020|S|207403717249852|48167720503|Census Tract 7205.03|12881065|63742|G5020|S|2215998|0
2079015616230664|48167720505|Census Tract 7205.05|2656499|0|G5020|S|207403717249852|48167720503|Census Tract 7205.03|12881065|63742|G5020|S|2656499|0
2079015616246568|48167720506|Census Tract 7205.06|2695892|48458|G5020|S|207403717249852|48167720503|Census Tract 7205.03|12881065|63742|G5020|S|2695892|48458
2079015616243598|48167720507|Census Tract 7205.07|4067622|15284|G5020|S|207403717249852|48167720503|Census Tract 7205.03|12881065|63742|G5020|S|4067622|15284
2079019653749181|48167720508|Census Tract 7205.08|1242515|0|G5020|S|207403717249852|48167720503|Census Tract 7205.03|12881065|63742|G5020|S|1242515|0
2079019653749137|48167720509|Census Tract 7205.09|1472349|0|G5020|S|207403717249821|48167720502|Census Tract 7205.02|7201300|100571|G5020|S|1472349|0
2079019653749164|48167720510|Census Tract 7205.10|1721904|0|G5020|S|207403717249821|48167720502|Census Tract 7205.02|7201300|100571|G5020|S|1715480|0
2079019653749164|48167720510|Census Tract 7205.10|1721904|0|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|6424|0
2079019653749158|48167720511|Census Tract 7205.11|2549743|94488|G5020|S|207403717249821|48167720502|Census Tract 7205.02|7201300|100571|G5020|S|2548913|94488
2079019653749158|48167720511|Census Tract 7205.11|2549743|94488|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|830|0
2079019653749172|48167720512|Census Tract 7205.12|1439197|6083|G5020|S|207403717249821|48167720502|Census Tract 7205.02|7201300|100571|G5020|S|1439197|6083
2079015616245507|48167720601|Census Tract 7206.01|3580970|126401|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|3580663|125755
2079015616245507|48167720601|Census Tract 7206.01|3580970|126401|G5020|S|20740306086295|48167723300|Census Tract 7233|33684010|302886|G5020|S|307|646
2079019653749160|48167720602|Census Tract 7206.02|2333480|2786|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|2333480|2786
2079015616252036|48167720603|Census Tract 7206.03|2019129|0|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|2019129|0
2079019653749179|48167720604|Census Tract 7206.04|4564264|37074|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|4564264|37074
2079015616241321|48167720605|Census Tract 7206.05|42268316|132534|G5020|S|207403717249821|48167720502|Census Tract 7205.02|7201300|100571|G5020|S|25361|0
2079015616241321|48167720605|Census Tract 7206.05|42268316|132534|G5020|S|207403717249852|48167720503|Census Tract 7205.03|12881065|63742|G5020|S|2539|0
2079015616241321|48167720605|Census Tract 7206.05|42268316|132534|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|42240416|132534
2079015616241660|48167720701|Census Tract 7207.01|4894329|37316|G5020|S|20740306086716|48167720700|Census Tract 7207|12936074|276999|G5020|S|4894329|37316
2079015616234080|48167720702|Census Tract 7207.02|3242304|149755|G5020|S|20740306086716|48167720700|Census Tract 7207|12936074|276999|G5020|S|3242304|149755
2079019653749153|48167720703|Census Tract 7207.03|4799441|89928|G5020|S|20740306086716|48167720700|Census Tract 7207|12936074|276999|G5020|S|4799441|89928
20790306086637|48167720800|Census Tract 7208|5165206|7596|G5020|S|20740306086637|48167720800|Census Tract 7208|5165206|7596|G5020|S|5165206|7596
20790306086219|48167720900|Census Tract 7209|6387044|311222|G5020|S|20740306086219|48167720900|Census Tract 7209|6387044|311222|G5020|S|6387044|311222
20790306086183|48167721000|Census Tract 7210|8366214|1368818|G5020|S|20740306086183|48167721000|Census Tract 7210|8359537|1369137|G5020|S|8359537|1368818
20790306086183|48167721000|Census Tract 7210|8366214|1368818|G5020|S|20740306086260|48167721100|Census Tract 7211|19965112|208654|G5020|S|6677|0
2079015616230216|48167721101|Census Tract 7211.01|3457228|67931|G5020|S|20740306086260|48167721100|Census Tract 7211|19965112|208654|G5020|S|3457228|67931
2079015616225739|48167721102|Census Tract 7211.02|3532125|20135|G5020|S|20740306086260|48167721100|Census Tract 7211|19965112|208654|G5020|S|3532125|20135
2079015616243068|48167721103|Census Tract 7211.03|12969082|120588|G5020|S|20740306086260|48167721100|Census Tract 7211|19965112|208654|G5020|S|12969082|120588
2079015616223126|48167721203|Census Tract 7212.03|1472218|20580|G5020|S|207403717249854|48167721201|Census Tract 7212.01|15366311|346264|G5020|S|1472218|20580
2079015616223371|48167721204|Census Tract 7212.04|3732291|5214|G5020|S|207403717249854|48167721201|Census Tract 7212.01|15366311|346264|G5020|S|3732291|5214
2079019653749197|48167721205|Census Tract 7212.05|2182438|5026|G5020|S|207403717249854|48167721201|Census Tract 7212.01|15366311|346264|G5020|S|2182438|5026
2079020523202780|48167721206|Census Tract 7212.06|2489139|83049|G5020|S|207403717249854|48167721201|Census Tract 7212.01|15366311|346264|G5020|S|2489139|83049
2079020523202774|48167721207|Census Tract 7212.07|2821700|125251|G5020|S|207403717249854|48167721201|Census Tract 7212.01|15366311|346264|G5020|S|2821700|125251
2079019653749155|48167721208|Census Tract 7212.08|2668525|107144|G5020|S|207403717249854|48167721201|Census Tract 7212.01|15366311|346264|G5020|S|2668525|107144
2079015616256474|48167721209|Census Tract 7212.09|4055484|46356|G5020|S|207403717249824|48167721202|Census Tract 7212.02|13496623|165131|G5020|S|4055484|46356
2079015616250639|48167721210|Census Tract 7212.10|3823792|90607|G5020|S|207403717249824|48167721202|Census Tract 7212.02|13496623|165131|G5020|S|3823792|90607
2079019653749175|48167721211|Census Tract 7212.11|5617347|28168|G5020|S|207403717249824|48167721202|Census Tract 7212.02|13496623|165131|G5020|S|5617347|28168
2079019653749144|48167721301|Census Tract 7213.01|4281465|107060|G5020|S|20740306086748|48167721300|Census Tract 7213|6237674|491948|G5020|S|4281465|107060
2079019653749142|48167721302|Census Tract 7213.02|1956209|384888|G5020|S|20740306086748|48167721300|Census Tract 7213|6237674|491948|G5020|S|1956209|384888
2079015616247613|48167721401|Census Tract 7214.01|2778864|89123|G5020|S|20740306087158|48167721400|Census Tract 7214|7124350|182921|G5020|S|2778864|89123
2079015616235310|48167721402|Census Tract 7214.02|1369823|63610|G5020|S|20740306087158|48167721400|Census Tract 7214|7124350|182921|G5020|S|1369823|63610
2079019653749139|48167721403|Census Tract 7214.03|2975663|30188|G5020|S|20740306087158|48167721400|Census Tract 7214|7124350|182921|G5020|S|2975663|30188
2079015616236445|48167721501|Census Tract 7215.01|1655224|1237863|G5020|S|20740306086787|48167721500|Census Tract 7215|5135915|3571379|G5020|S|1655224|1237863
2079015616247040|48167721502|Census Tract 7215.02|2136886|1644253|G5020|S|20740306086787|48167721500|Census Tract 7215|5135915|3571379|G5020|S|2136886|1644253
2079015616240657|48167721503|Census Tract 7215.03|1340872|687307|G5020|S|20740306086787|48167721500|Census Tract 7215|5135915|3571379|G5020|S|1340872|687307
20790306086440|48167721600|Census Tract 7216|3188024|222248|G5020|S|20740306086787|48167721500|Census Tract 7215|5135915|3571379|G5020|S|2933|1956
20790306086440|48167721600|Census Tract 7216|3188024|222248|G5020|S|20740306086440|48167721600|Census Tract 7216|3185091|220292|G5020|S|3185091|220292
2079015616231686|48167721701|Census Tract 7217.01|1778756|0|G5020|S|20740306086142|48167721700|Census Tract 7217|11545474|425344|G5020|S|1778756|0
2079015616256235|48167721702|Census Tract 7217.02|1234373|0|G5020|S|20740306086142|48167721700|Census Tract 7217|11545474|425344|G5020|S|1234373|0
2079015616232978|48167721703|Census Tract 7217.03|8532345|425344|G5020|S|20740306086142|48167721700|Census Tract 7217|11545474|425344|G5020|S|8532345|425344
20790306086899|48167721800|Census Tract 7218|14382896|1212686|G5020|S|20740142452996|48071710600|Census Tract 7106|5559116|594354497|G5020|S|0|26828
20790306086899|48167721800|Census Tract 7218|14382896|1212686|G5020|S|20740306086899|48167721800|Census Tract 7218|14382543|737305|G5020|S|14382543|737305
20790306086899|48167721800|Census Tract 7218|14382896|1212686|G5020|S|20740306083463|48167723900|Census Tract 7239|140937977|507760027|G5020|S|353|448553
2079015616239692|48167721901|Census Tract 7219.01|16865561|38324|G5020|S|20740306086368|48167721900|Census Tract 7219|69127539|6443299|G5020|S|16865561|38324
2079015616221772|48167721902|Census Tract 7219.02|52390244|5513827|G5020|S|20740306086183|48167721000|Census Tract 7210|8359537|1369137|G5020|S|0|319
2079015616221772|48167721902|Census Tract 7219.02|52390244|5513827|G5020|S|20740306086368|48167721900|Census Tract 7219|69127539|6443299|G5020|S|52261148|5513508
2079015616221772|48167721902|Census Tract 7219.02|52390244|5513827|G5020|S|20740306083463|48167723900|Census Tract 7239|140937977|507760027|G5020|S|129096|0
207903717249855|48167722001|Census Tract 7220.01|9315318|443107|G5020|S|20740306086368|48167721900|Census Tract 7219|69127539|6443299|G5020|S|830|0
207903717249855|48167722001|Census Tract 7220.01|9315318|443107|G5020|S|207403717249855|48167722001|Census Tract 7220.01|8106981|366304|G5020|S|8106981|304108
207903717249855|48167722001|Census Tract 7220.01|9315318|443107|G5020|S|20740306083463|48167723900|Census Tract 7239|140937977|507760027|G5020|S|1207507|138999
207903717249825|48167722002|Census Tract 7220.02|1741222|0|G5020|S|207403717249825|48167722002|Census Tract 7220.02|1741222|0|G5020|S|1741222|0
20790306087007|48167722100|Census Tract 7221|3839010|0|G5020|S|20740306087007|48167722100|Census Tract 7221|3839010|0|G5020|S|3839010|0
20790306087085|48167722200|Census Tract 7222|2031923|0|G5020|S|20740306087085|48167722200|Census Tract 7222|2031923|0|G5020|S|2031923|0
20790306087047|48167722300|Census Tract 7223|4191982|0|G5020|S|20740306087047|48167722300|Census Tract 7223|4191982|0|G5020|S|4191982|0
20790306086934|48167722600|Census Tract 7226|4704998|58056|G5020|S|20740306086934|48167722600|Census Tract 7226|4704998|58056|G5020|S|4704998|58056
20790306086968|48167722700|Census Tract 7227|4637780|20558|G5020|S|20740306086968|48167722700|Census Tract 7227|4637780|20558|G5020|S|4637780|20558
20790306085992|48167722800|Census Tract 7228|2590883|0|G5020|S|20740306085992|48167722800|Census Tract 7228|2590883|0|G5020|S|2590883|0
20790306086028|48167722900|Census Tract 7229|2094618|0|G5020|S|20740306086028|48167722900|Census Tract 7229|2082311|0|G5020|S|2082311|0
20790306086028|48167722900|Census Tract 7229|2094618|0|G5020|S|20740306083777|48167723000|Census Tract 7230|3293040|0|G5020|S|12307|0
20790306083777|48167723000|Census Tract 7230|3280733|0|G5020|S|20740306083777|48167723000|Census Tract 7230|3293040|0|G5020|S|3280733|0
20790306086827|48167723100|Census Tract 7231|3878867|548204|G5020|S|20740306086827|48167723100|Census Tract 7231|3878867|548204|G5020|S|3878867|548204
20790306085626|48167723200|Census Tract 7232|20606246|176369|G5020|S|20740306085626|48167723200|Census Tract 7232|20609709|176369|G5020|S|20606246|176369
20790306086295|48167723300|Census Tract 7233|33687166|302240|G5020|S|20740306085626|48167723200|Census Tract 7232|20609709|176369|G5020|S|3463|0
20790306086295|48167723300|Census Tract 7233|33687166|302240|G5020|S|20740306086295|48167723300|Census Tract 7233|33684010|302886|G5020|S|33683703|302240
2079015616258697|48167723401|Census Tract 7234.01|18119608|321269|G5020|S|20740306086405|48167723400|Census Tract 7234|45720083|609783|G5020|S|18119608|321269
2079015616229436|48167723402|Census Tract 7234.02|17084809|275017|G5020|S|20740306086678|48167720600|Census Tract 7206|54745206|299681|G5020|S|0|1532
2079015616229436|48167723402|Census Tract 7234.02|17084809|275017|G5020|S|20740306086405|48167723400|Census Tract 7234|45720083|609783|G5020|S|17084809|273485
2079015616239098|48167723403|Census Tract 7234.03|10515666|15029|G5020|S|20740306086405|48167723400|Census Tract 7234|45720083|609783|G5020|S|10515666|15029
207903717249857|48167723501|Census Tract 7235.01|8700199|48882|G5020|S|207403717249857|48167723501|Census Tract 7235.01|5387018|38855|G5020|S|5387018|38855
207903717249857|48167723501|Census Tract 7235.01|8700199|48882|G5020|S|207403717249847|48167723502|Census Tract 7235.02|63823014|149046|G5020|S|3313181|10027
2079015616237763|48167723503|Census Tract 7235.03|20811274|55179|G5020|S|207403717249847|48167723502|Census Tract 7235.02|63823014|149046|G5020|S|20811274|55179
2079015616226053|48167723504|Census Tract 7235.04|10171671|8226|G5020|S|207403717249847|48167723502|Census Tract 7235.02|63823014|149046|G5020|S|10171671|8226
2079015616238772|48167723505|Census Tract 7235.05|29529432|75614|G5020|S|207403717249847|48167723502|Census Tract 7235.02|63823014|149046|G5020|S|29526888|75614
2079015616238772|48167723505|Census Tract 7235.05|29529432|75614|G5020|S|20740306086062|48167723600|Census Tract 7236|143857427|18898963|G5020|S|2544|0
20790306086062|48167723600|Census Tract 7236|143961820|19097335|G5020|S|20740306086062|48167723600|Census Tract 7236|143857427|18898963|G5020|S|143854883|18898958
20790306086062|48167723600|Census Tract 7236|143961820|19097335|G5020|S|20740306085850|48167723800|Census Tract 7238|15971244|2931456|G5020|S|0|5773
20790306086062|48167723600|Census Tract 7236|143961820|19097335|G5020|S|20740306083388|48167726000|Census Tract 7260|21089611|53741162|G5020|S|106937|192604
20790306085815|48167723700|Census Tract 7237|5468647|840947|G5020|S|20740306085815|48167723700|Census Tract 7237|5468647|633948|G5020|S|5468647|611247
20790306085815|48167723700|Census Tract 7237|5468647|840947|G5020|S|20740306085850|48167723800|Census Tract 7238|15971244|2931456|G5020|S|0|229700
20790306085850|48167723800|Census Tract 7238|15970134|2718684|G5020|S|20740306085815|48167723700|Census Tract 7237|5468647|633948|G5020|S|0|22701
20790306085850|48167723800|Census Tract 7238|15970134|2718684|G5020|S|20740306085850|48167723800|Census Tract 7238|15971244|2931456|G5020|S|15970134|2695983
20790306083463|48167723900|Census Tract 7239|137491154|29571553|G5020|S|20740306083463|48167723900|Census Tract 7239|140937977|507760027|G5020|S|137491154|29571553
20790306085590|48167724000|Census Tract 7240|21758566|42073195|G5020|S|20740306083463|48167723900|Census Tract 7239|140937977|507760027|G5020|S|0|4818517
20790306085590|48167724000|Census Tract 7240|21758566|42073195|G5020|S|20740306085590|48167724000|Census Tract 7240|21755818|37254678|G5020|S|21755818|37254678
20790306085590|48167724000|Census Tract 7240|21758566|42073195|G5020|S|20740306083700|48167724300|Census Tract 7243|1598522|0|G5020|S|2748|0
20790306083501|48167724101|Census Tract 7241.01|9431981|7445711|G5020|S|20740306083501|48167724101|Census Tract 7241.01|9431981|7445711|G5020|S|9431981|7445711
20790306085923|48167724200|Census Tract 7242|845323|309816|G5020|S|20740306085923|48167724200|Census Tract 7242|845323|309816|G5020|S|845323|309816
20790306083700|48167724300|Census Tract 7243|1595774|0|G5020|S|20740306083700|48167724300|Census Tract 7243|1598522|0|G5020|S|1595774|0
20790306083541|48167724400|Census Tract 7244|1185357|0|G5020|S|20740306083541|48167724400|Census Tract 7244|1185357|0|G5020|S|1185357|0
20790306083663|48167724500|Census Tract 7245|1074405|0|G5020|S|20740306083663|48167724500|Census Tract 7245|1074405|0|G5020|S|1074405|0
20790306085549|48167724600|Census Tract 7246|699522|0|G5020|S|20740306085549|48167724600|Census Tract 7246|699522|0|G5020|S|699522|0
20790306083741|48167724700|Census Tract 7247|760737|0|G5020|S|20740306083741|48167724700|Census Tract 7247|760737|0|G5020|S|760737|0
20790306083581|48167724800|Census Tract 7248|648799|0|G5020|S|20740306083581|48167724800|Census Tract 7248|648799|0|G5020|S|648799|0
20790306083816|48167724900|Census Tract 7249|582190|0|G5020|S|20740306083816|48167724900|Census Tract 7249|582190|0|G5020|S|582190|0
20790306083857|48167725000|Census Tract 7250|722463|0|G5020|S|20740306083857|48167725000|Census Tract 7250|722463|0|G5020|S|722463|0
20790306083622|48167725100|Census Tract 7251|801882|0|G5020|S|20740306083622|48167725100|Census Tract 7251|801882|0|G5020|S|801882|0
20790306084765|48167725200|Census Tract 7252|619067|0|G5020|S|20740306084765|48167725200|Census Tract 7252|619067|0|G5020|S|619067|0
